"lcd_id","lcd_version","related_num","r_article_id","r_article_version","r_lcd_id","r_lcd_version","r_contractor_id","last_updated"
"36906","14","2","","","36905","3","228","2017-01-10 13:43:03.243000000"
"36906","14","3","56465","2","","","228","2019-08-29 13:08:55.610000000"
"36906","15","1","55427","1","","","228","2017-01-10 13:42:53.480000000"
"36906","15","2","","","36905","3","228","2017-01-10 13:43:03.243000000"
"36906","15","3","56465","2","","","228","2019-08-29 13:08:55.610000000"
"36908","11","1","55453","1","","","228","2017-01-25 19:20:02.270000000"
"36908","11","2","","","36907","3","228","2017-01-25 19:20:24.460000000"
"36908","11","3","56972","3","","","228","2019-08-28 20:01:06.763000000"
"36908","12","1","55453","1","","","228","2017-01-25 19:20:02.270000000"
"36908","12","2","","","36907","3","228","2017-01-25 19:20:24.460000000"
"36908","12","3","56972","3","","","228","2019-08-28 20:01:06.763000000"
"36910","13","1","55452","1","","","228","2017-01-25 19:21:35.083000000"
"36910","13","2","","","36909","3","228","2017-01-25 19:21:48.217000000"
"36910","13","3","56828","2","","","228","2019-08-01 12:45:04.987000000"
"36910","14","1","55452","1","","","228","2017-01-25 19:21:35.083000000"
"36910","14","2","","","36909","3","228","2017-01-25 19:21:48.217000000"
"36910","14","3","56828","2","","","228","2019-08-01 12:45:04.987000000"
"36910","16","1","55452","1","","","228","2017-01-25 19:21:35.083000000"
"36910","16","2","","","36909","3","228","2017-01-25 19:21:48.217000000"
"36910","16","3","56828","2","","","228","2019-08-01 12:45:04.987000000"
"36912","24","1","","","36911","7","378","2017-01-13 17:06:31.520000000"
"36912","24","2","55433","1","","","378","2017-01-13 17:07:25.037000000"
"36912","24","3","56870","2","","","374","2019-08-08 16:36:51.837000000"
"36912","28","1","","","36911","7","378","2017-01-13 17:06:31.520000000"
"36912","28","2","55433","1","","","378","2017-01-13 17:07:25.037000000"
"36912","28","3","56870","2","","","374","2019-08-08 16:36:51.837000000"
"36912","30","1","","","36911","7","378","2017-01-13 17:06:31.520000000"
"36912","30","2","55433","1","","","378","2017-01-13 17:07:25.037000000"
"36912","30","3","56870","2","","","374","2019-08-08 16:36:51.837000000"
"36920","68","1","","","35049","30","331","2017-03-08 15:24:21.723000000"
"36920","68","3","","","36919","7","331","2017-03-10 19:26:23.633000000"
"36920","68","4","","","35010","11","331","2017-03-10 19:26:23.637000000"
"36920","68","5","","","34892","70","331","2018-12-05 19:44:49.410000000"
"36920","68","6","56681","4","","","331","2019-07-05 14:55:13.167000000"
"36920","84","1","56681","25","","","331","2021-10-22 13:10:47.567000000"
"36920","84","2","58926","7","","","331","2021-10-22 13:11:12.393000000"
"36920","84","3","","","39061","27","331","2021-10-22 13:11:28.877000000"
"36920","88","1","56681","25","","","331","2021-10-22 13:10:47.567000000"
"36920","88","2","58926","7","","","331","2021-10-22 13:11:12.393000000"
"36920","88","3","","","39061","27","331","2021-10-22 13:11:28.877000000"
"36941","17","1","","","36940","5","364","2017-01-23 17:53:30.243000000"
"36941","17","2","57619","3","","","364","2019-11-11 16:29:29.627000000"
"36941","21","1","","","36940","5","364","2017-01-23 17:53:30.243000000"
"36941","21","2","57619","3","","","364","2019-11-11 16:29:29.627000000"
"36947","16","1","","","36946","3","345","2017-01-23 17:54:55.883000000"
"36947","16","2","57620","3","","","345","2019-11-11 16:34:20.793000000"
"36947","17","1","","","36946","3","345","2017-01-23 17:54:55.883000000"
"36947","17","2","57620","3","","","345","2019-11-11 16:34:20.793000000"
"36947","20","1","","","36946","3","345","2017-01-23 17:54:55.883000000"
"36947","20","2","57620","3","","","345","2019-11-11 16:34:20.793000000"
"36951","13","1","55436","1","","","228","2017-01-13 19:22:08.880000000"
"36951","13","2","","","36950","4","228","2017-01-13 19:22:27.573000000"
"36951","13","3","56887","2","","","238","2019-08-09 16:22:41.837000000"
"36951","14","1","55436","1","","","228","2017-01-13 19:22:08.880000000"
"36951","14","2","","","36950","4","228","2017-01-13 19:22:27.573000000"
"36951","14","3","56887","2","","","238","2019-08-09 16:22:41.837000000"
"36951","16","1","55436","1","","","228","2017-01-13 19:22:08.880000000"
"36951","16","2","","","36950","4","228","2017-01-13 19:22:27.573000000"
"36951","16","3","56887","2","","","238","2019-08-09 16:22:41.837000000"
"36962","19","1","56716","3","","","368","2019-07-17 22:24:42.683000000"
"36962","19","2","57273","2","","","368","2019-10-02 21:08:35.553000000"
"36973","9","1","","","36972","2","228","2017-01-25 20:39:55.200000000"
"36973","9","2","55431","1","","","228","2017-01-25 20:40:21.687000000"
"36973","9","3","57288","3","","","228","2019-09-19 19:07:25.367000000"
"36973","10","1","","","36972","2","228","2017-01-25 20:39:55.200000000"
"36973","10","2","55431","1","","","228","2017-01-25 20:40:21.687000000"
"36973","10","3","57288","3","","","228","2019-09-19 19:07:25.367000000"
"36973","11","1","","","36972","2","228","2017-01-25 20:39:55.200000000"
"36973","11","2","55431","1","","","228","2017-01-25 20:40:21.687000000"
"36973","11","3","57288","3","","","228","2019-09-19 19:07:25.367000000"
"36973","12","1","","","36972","2","228","2017-01-25 20:39:55.200000000"
"36973","12","2","55431","1","","","228","2017-01-25 20:40:21.687000000"
"36973","12","3","57288","3","","","228","2019-09-19 19:07:25.367000000"
"36975","14","1","55429","1","","","228","2017-01-10 15:06:58.677000000"
"36975","14","2","","","36974","3","228","2017-01-10 15:07:17.313000000"
"36975","14","3","55451","1","","","228","2017-01-23 13:58:33.560000000"
"36975","14","4","56471","3","","","228","2019-03-28 18:50:28.987000000"
"36975","15","1","55429","1","","","228","2017-01-10 15:06:58.677000000"
"36975","15","2","","","36974","3","228","2017-01-10 15:07:17.313000000"
"36975","15","3","55451","1","","","228","2017-01-23 13:58:33.560000000"
"36975","15","4","56471","3","","","228","2019-03-28 18:50:28.987000000"
"36975","17","1","55429","1","","","228","2017-01-10 15:06:58.677000000"
"36975","17","2","","","36974","3","228","2017-01-10 15:07:17.313000000"
"36975","17","3","55451","1","","","228","2017-01-23 13:58:33.560000000"
"36975","17","4","56471","3","","","228","2019-03-28 18:50:28.987000000"
"36979","8","1","55444","1","","","228","2017-01-18 17:56:09.807000000"
"36979","8","2","","","36978","3","228","2017-01-18 17:56:18.150000000"
"36979","8","3","56944","2","","","238","2019-08-19 14:31:54.380000000"
"36979","9","1","55444","1","","","228","2017-01-18 17:56:09.807000000"
"36979","9","2","","","36978","3","228","2017-01-18 17:56:18.150000000"
"36979","9","3","56944","2","","","238","2019-08-19 14:31:54.380000000"
"36979","10","1","55444","1","","","228","2017-01-18 17:56:09.807000000"
"36979","10","2","","","36978","3","228","2017-01-18 17:56:18.150000000"
"36979","10","3","56944","2","","","238","2019-08-19 14:31:54.380000000"
"36979","12","1","55444","1","","","228","2017-01-18 17:56:09.807000000"
"36979","12","2","","","36978","3","228","2017-01-18 17:56:18.150000000"
"36979","12","3","56944","2","","","238","2019-08-19 14:31:54.380000000"
"37001","15","1","","","37000","2","143","2017-05-04 18:49:49.017000000"
"37001","15","2","55535","2","","","143","2017-05-15 18:35:21.140000000"
"37001","15","3","57577","3","","","143","2019-11-26 20:10:45.860000000"
"37001","17","1","","","37000","2","143","2017-05-04 18:49:49.017000000"
"37001","17","2","55535","2","","","143","2017-05-15 18:35:21.140000000"
"37001","17","3","57577","3","","","143","2019-11-26 20:10:45.860000000"
"37003","8","1","","","37002","2","143","2017-05-04 18:48:35.080000000"
"37003","8","2","55536","2","","","143","2017-05-15 18:55:24.547000000"
"37003","8","3","57575","3","","","143","2019-11-14 20:56:28.453000000"
"37003","10","1","","","37002","2","143","2017-05-04 18:48:35.080000000"
"37003","10","2","55536","2","","","143","2017-05-15 18:55:24.547000000"
"37003","10","3","57575","3","","","143","2019-11-14 20:56:28.453000000"
"37005","16","1","","","37004","2","143","2017-05-05 12:29:19.790000000"
"37005","16","2","55540","2","","","143","2017-05-15 19:16:59.723000000"
"37005","16","3","57561","3","","","143","2019-11-27 17:55:49.133000000"
"37011","16","1","","","37010","2","143","2017-05-05 14:38:28.153000000"
"37011","16","2","55543","2","","","143","2017-05-15 20:18:40.917000000"
"37011","16","3","57587","3","","","143","2019-11-21 20:42:01.670000000"
"37011","18","1","","","37010","2","143","2017-05-05 14:38:28.153000000"
"37011","18","2","55543","2","","","143","2017-05-15 20:18:40.917000000"
"37011","18","3","57587","3","","","143","2019-11-21 20:42:01.670000000"
"37013","8","1","","","37012","2","143","2017-05-05 15:40:58.787000000"
"37013","8","2","55545","2","","","143","2017-05-15 20:53:01.537000000"
"37013","8","3","57556","3","","","143","2019-11-12 14:40:43.337000000"
"37013","10","1","","","37012","2","143","2017-05-05 15:40:58.787000000"
"37013","10","2","55545","2","","","143","2017-05-15 20:53:01.537000000"
"37013","10","3","57556","3","","","143","2019-11-12 14:40:43.337000000"
"37013","12","1","","","37012","2","143","2017-05-05 15:40:58.787000000"
"37013","12","2","55545","2","","","143","2017-05-15 20:53:01.537000000"
"37013","12","3","57556","3","","","143","2019-11-12 14:40:43.337000000"
"37015","19","2","55533","2","","","143","2017-05-15 17:09:29.190000000"
"37015","19","3","57599","2","","","143","2019-10-30 11:36:41.863000000"
"37015","21","2","55533","2","","","143","2017-05-15 17:09:29.190000000"
"37015","21","3","57599","2","","","143","2019-10-30 11:36:41.863000000"
"37020","17","1","55685","5","","","345","2017-08-11 21:36:28.013000000"
"37020","17","2","","","37019","5","345","2017-08-11 21:36:37.270000000"
"37020","17","3","57222","3","","","345","2019-09-20 06:11:58.210000000"
"37020","19","1","55685","5","","","345","2017-08-11 21:36:28.013000000"
"37020","19","2","","","37019","5","345","2017-08-11 21:36:37.270000000"
"37020","19","3","57222","3","","","345","2019-09-20 06:11:58.210000000"
"37022","22","1","55537","2","","","378","2017-05-16 00:20:41.757000000"
"37022","22","2","","","37021","2","378","2017-05-16 00:20:52.473000000"
"37022","22","3","55709","7","","","391","2019-10-29 16:36:50.583000000"
"37022","25","1","55537","2","","","378","2017-05-16 00:20:41.757000000"
"37022","25","2","","","37021","2","378","2017-05-16 00:20:52.473000000"
"37022","25","3","55709","7","","","391","2019-10-29 16:36:50.583000000"
"37027","11","1","","","37026","5","345","2017-08-07 12:58:37.500000000"
"37027","11","2","55689","4","","","345","2017-08-09 18:47:51.417000000"
"37027","11","3","57196","2","","","345","2019-09-20 16:34:29.193000000"
"37031","31","1","55557","2","","","378","2017-05-17 18:11:54.810000000"
"37031","31","2","","","37030","7","378","2017-05-17 18:12:25.747000000"
"37031","31","3","56929","3","","","391","2019-08-15 13:29:28.583000000"
"37031","33","1","55557","2","","","378","2017-05-17 18:11:54.810000000"
"37031","33","2","","","37030","7","378","2017-05-17 18:12:25.747000000"
"37031","33","3","56929","3","","","391","2019-08-15 13:29:28.583000000"
"37033","24","1","55538","2","","","378","2017-05-16 17:41:58.510000000"
"37033","24","2","","","37032","3","378","2017-05-16 17:42:58.753000000"
"37033","24","3","56906","3","","","391","2019-08-13 15:53:22.540000000"
"37033","28","1","55538","2","","","378","2017-05-16 17:41:58.510000000"
"37033","28","2","","","37032","3","378","2017-05-16 17:42:58.753000000"
"37033","28","3","56906","3","","","391","2019-08-13 15:53:22.540000000"
"37043","20","1","55539","4","","","378","2017-05-17 20:58:42.390000000"
"37043","20","2","","","37042","3","378","2017-05-17 20:59:16.587000000"
"37043","20","3","56911","3","","","391","2019-08-13 15:52:42.173000000"
"37043","21","1","55539","4","","","378","2017-05-17 20:58:42.390000000"
"37043","21","2","","","37042","3","378","2017-05-17 20:59:16.587000000"
"37043","21","3","56911","3","","","391","2019-08-13 15:52:42.173000000"
"37054","13","1","","","37053","6","364","2017-07-21 03:34:04.013000000"
"37054","13","2","55661","3","","","364","2017-07-25 21:39:33.607000000"
"37054","13","3","57356","5","","","364","2019-10-07 20:04:50.347000000"
"37062","13","1","","","37061","6","345","2017-07-21 03:38:26.220000000"
"37062","13","2","55662","3","","","345","2017-07-25 21:40:54.753000000"
"37062","13","3","57357","4","","","345","2019-10-07 20:15:20.550000000"
"37066","24","1","","","37065","6","364","2017-07-20 16:32:30.343000000"
"37066","24","2","55769","3","","","364","2017-10-21 23:33:11.987000000"
"37066","25","1","","","37065","6","364","2017-07-20 16:32:30.343000000"
"37066","25","2","55769","3","","","364","2017-10-21 23:33:11.987000000"
"37066","28","1","","","37065","6","364","2017-07-20 16:32:30.343000000"
"37066","28","2","55769","3","","","364","2017-10-21 23:33:11.987000000"
"37068","18","1","","","37067","5","345","2017-07-20 16:34:23.910000000"
"37068","18","2","55770","3","","","345","2017-10-21 23:34:31.393000000"
"37068","19","1","","","37067","5","345","2017-07-20 16:34:23.910000000"
"37068","19","2","55770","3","","","345","2017-10-21 23:34:31.393000000"
"37068","22","1","","","37067","5","345","2017-07-20 16:34:23.910000000"
"37068","22","2","55770","3","","","345","2017-10-21 23:34:31.393000000"
"37070","16","1","55657","4","","","364","2017-07-21 00:42:30.163000000"
"37070","16","2","","","37069","4","364","2017-07-21 00:42:48.380000000"
"37070","16","3","57621","3","","","364","2019-11-11 19:14:35.323000000"
"37070","18","1","55657","4","","","364","2017-07-21 00:42:30.163000000"
"37070","18","2","","","37069","4","364","2017-07-21 00:42:48.380000000"
"37070","18","3","57621","3","","","364","2019-11-11 19:14:35.323000000"
"37070","23","1","55657","4","","","364","2017-07-21 00:42:30.163000000"
"37070","23","2","","","37069","4","364","2017-07-21 00:42:48.380000000"
"37070","23","3","57621","3","","","364","2019-11-11 19:14:35.323000000"
"37072","13","1","55659","2","","","345","2017-07-21 00:44:19.957000000"
"37072","13","2","","","37071","5","345","2017-07-21 00:44:32.103000000"
"37072","13","3","57622","3","","","345","2019-11-11 19:17:39.677000000"
"37072","15","1","55659","2","","","345","2017-07-21 00:44:19.957000000"
"37072","15","2","","","37071","5","345","2017-07-21 00:44:32.103000000"
"37072","15","3","57622","3","","","345","2019-11-11 19:17:39.677000000"
"37072","19","1","55659","2","","","345","2017-07-21 00:44:19.957000000"
"37072","19","2","","","37071","5","345","2017-07-21 00:44:32.103000000"
"37072","19","3","57622","3","","","345","2019-11-11 19:17:39.677000000"
"37080","12","1","55665","4","","","364","2017-07-28 16:14:47.243000000"
"37080","12","2","","","37079","3","364","2017-07-28 16:15:00.497000000"
"37080","12","3","57514","3","","","364","2019-11-12 17:36:52.523000000"
"37080","13","1","55665","4","","","364","2017-07-28 16:14:47.243000000"
"37080","13","2","","","37079","3","364","2017-07-28 16:15:00.497000000"
"37080","13","3","57514","3","","","364","2019-11-12 17:36:52.523000000"
"37080","14","1","55665","4","","","364","2017-07-28 16:14:47.243000000"
"37080","14","2","","","37079","3","364","2017-07-28 16:15:00.497000000"
"37080","14","3","57514","3","","","364","2019-11-12 17:36:52.523000000"
"37082","10","1","55669","4","","","345","2017-07-28 16:16:13.357000000"
"37082","10","2","","","37081","3","345","2017-07-28 16:16:28.860000000"
"37082","10","3","57691","3","","","345","2019-11-12 17:39:31.317000000"
"37082","11","1","55669","4","","","345","2017-07-28 16:16:13.357000000"
"37082","11","2","","","37081","3","345","2017-07-28 16:16:28.860000000"
"37082","11","3","57691","3","","","345","2019-11-12 17:39:31.317000000"
"37082","12","1","55669","4","","","345","2017-07-28 16:16:13.357000000"
"37082","12","2","","","37081","3","345","2017-07-28 16:16:28.860000000"
"37082","12","3","57691","3","","","345","2019-11-12 17:39:31.317000000"
"37086","16","1","","","37085","7","364","2018-02-07 21:12:47.107000000"
"37086","16","2","55902","4","","","364","2018-03-22 13:58:03.530000000"
"37086","16","3","57692","3","","","364","2019-11-14 00:10:31.260000000"
"37086","17","1","","","37085","7","364","2018-02-07 21:12:47.107000000"
"37086","17","2","55902","4","","","364","2018-03-22 13:58:03.530000000"
"37086","17","3","57692","3","","","364","2019-11-14 00:10:31.260000000"
"37088","11","1","","","37087","4","345","2018-02-07 21:13:47.147000000"
"37088","11","2","55904","3","","","345","2018-03-22 13:58:40.893000000"
"37088","11","3","57693","4","","","345","2019-11-14 00:11:16.593000000"
"37088","12","1","","","37087","4","345","2018-02-07 21:13:47.147000000"
"37088","12","2","55904","3","","","345","2018-03-22 13:58:40.893000000"
"37088","12","3","57693","4","","","345","2019-11-14 00:11:16.593000000"
"37120","8","1","56191","4","","","364","2018-11-15 20:41:44.497000000"
"37120","8","2","","","37119","4","364","2018-11-15 22:06:57.587000000"
"37120","8","3","57336","3","","","364","2019-10-07 18:07:55.680000000"
"37120","10","1","56191","4","","","364","2018-11-15 20:41:44.497000000"
"37120","10","2","","","37119","4","364","2018-11-15 22:06:57.587000000"
"37120","10","3","57336","3","","","364","2019-10-07 18:07:55.680000000"
"37120","11","1","56191","4","","","364","2018-11-15 20:41:44.497000000"
"37120","11","2","","","37119","4","364","2018-11-15 22:06:57.587000000"
"37120","11","3","57336","3","","","364","2019-10-07 18:07:55.680000000"
"37122","8","1","56192","3","","","345","2018-11-15 20:48:30.160000000"
"37122","8","2","","","37121","4","345","2018-11-15 20:48:56.343000000"
"37122","8","3","57337","3","","","345","2019-10-07 18:09:26.060000000"
"37122","10","1","56192","3","","","345","2018-11-15 20:48:30.160000000"
"37122","10","2","","","37121","4","345","2018-11-15 20:48:56.343000000"
"37122","10","3","57337","3","","","345","2019-10-07 18:09:26.060000000"
"37122","11","1","56192","3","","","345","2018-11-15 20:48:30.160000000"
"37122","11","2","","","37121","4","345","2018-11-15 20:48:56.343000000"
"37122","11","3","57337","3","","","345","2019-10-07 18:09:26.060000000"
"37126","9","1","","","37125","3","228","2017-05-18 16:07:49.163000000"
"37126","9","2","55560","2","","","228","2017-05-18 19:01:24.773000000"
"37126","9","3","55715","2","","","228","2017-08-23 17:05:54.060000000"
"37126","11","1","","","37125","3","228","2017-05-18 16:07:49.163000000"
"37126","11","2","55560","2","","","228","2017-05-18 19:01:24.773000000"
"37126","11","3","55715","2","","","228","2017-08-23 17:05:54.060000000"
"37126","12","1","","","37125","3","228","2017-05-18 16:07:49.163000000"
"37126","12","2","55560","2","","","228","2017-05-18 19:01:24.773000000"
"37126","12","3","55715","2","","","228","2017-08-23 17:05:54.060000000"
"37126","13","1","","","37125","3","228","2017-05-18 16:07:49.163000000"
"37126","13","2","55560","2","","","228","2017-05-18 19:01:24.773000000"
"37126","13","3","55715","2","","","228","2017-08-23 17:05:54.060000000"
"37126","14","1","","","37125","3","228","2017-05-18 16:07:49.163000000"
"37126","14","2","55560","2","","","228","2017-05-18 19:01:24.773000000"
"37126","14","3","55715","2","","","228","2017-08-23 17:05:54.060000000"
"37126","16","1","","","37125","3","228","2017-05-18 16:07:49.163000000"
"37126","16","2","55560","2","","","228","2017-05-18 19:01:24.773000000"
"37126","16","3","55715","2","","","228","2017-08-23 17:05:54.060000000"
"37126","17","1","","","37125","3","228","2017-05-18 16:07:49.163000000"
"37126","17","2","55560","2","","","228","2017-05-18 19:01:24.773000000"
"37126","17","3","55715","2","","","228","2017-08-23 17:05:54.060000000"
"37130","12","1","","","37129","3","228","2017-05-18 16:31:16.113000000"
"37130","12","2","55561","2","","","228","2017-05-18 19:02:08.770000000"
"37130","12","3","56981","2","","","228","2019-08-29 14:46:46.707000000"
"37130","13","1","","","37129","3","228","2017-05-18 16:31:16.113000000"
"37130","13","2","55561","2","","","228","2017-05-18 19:02:08.770000000"
"37130","13","3","56981","2","","","228","2019-08-29 14:46:46.707000000"
"37130","15","1","","","37129","3","228","2017-05-18 16:31:16.113000000"
"37130","15","2","55561","2","","","228","2017-05-18 19:02:08.770000000"
"37130","15","3","56981","2","","","228","2019-08-29 14:46:46.707000000"
"37134","15","1","","","37133","3","228","2017-05-18 17:39:05.560000000"
"37134","15","2","55562","2","","","228","2017-05-18 19:02:50.133000000"
"37134","15","3","56947","2","","","238","2019-08-19 20:42:13.820000000"
"37134","17","1","","","37133","3","228","2017-05-18 17:39:05.560000000"
"37134","17","2","55562","2","","","228","2017-05-18 19:02:50.133000000"
"37134","17","3","56947","2","","","238","2019-08-19 20:42:13.820000000"
"37142","12","1","55566","2","","","228","2017-05-19 17:27:58.853000000"
"37142","12","2","","","37141","3","228","2017-05-19 17:28:14.240000000"
"37142","12","3","56925","2","","","228","2019-08-14 17:25:50.620000000"
"37142","13","1","55566","2","","","228","2017-05-19 17:27:58.853000000"
"37142","13","2","","","37141","3","228","2017-05-19 17:28:14.240000000"
"37142","13","3","56925","2","","","228","2019-08-14 17:25:50.620000000"
"37166","22","1","55757","2","","","368","2017-09-28 20:39:02.163000000"
"37166","22","2","55818","5","","","368","2017-11-28 00:55:08.560000000"
"37166","22","3","58303","2","","","368","2020-07-22 20:48:23.330000000"
"37166","22","4","","","33413","22","368","2017-09-15 18:38:17.127000000"
"37166","22","5","","","36377","2","368","2017-09-14 19:40:56.843000000"
"37166","22","6","","","36504","15","368","2017-09-14 19:32:38.070000000"
"37176","46","1","55521","2","","","374","2017-04-19 16:11:20.450000000"
"37176","46","3","","","37175","9","374","2017-04-19 16:11:50.070000000"
"37176","46","4","54682","16","","","374","2017-12-13 20:00:08.253000000"
"37176","46","5","56748","4","","","391","2019-07-18 17:21:24.663000000"
"37176","50","1","55521","2","","","374","2017-04-19 16:11:20.450000000"
"37176","50","3","","","37175","9","374","2017-04-19 16:11:50.070000000"
"37176","50","4","54682","16","","","374","2017-12-13 20:00:08.253000000"
"37176","50","5","56748","4","","","391","2019-07-18 17:21:24.663000000"
"37195","9","1","","","37194","2","143","2017-07-13 11:55:45.863000000"
"37195","9","2","55646","2","","","143","2017-07-21 14:57:16.557000000"
"37195","9","3","57584","3","","","143","2019-11-19 16:49:01.620000000"
"37195","11","1","","","37194","2","143","2017-07-13 11:55:45.863000000"
"37195","11","2","55646","2","","","143","2017-07-21 14:57:16.557000000"
"37195","11","3","57584","3","","","143","2019-11-19 16:49:01.620000000"
"37199","10","1","","","37198","2","143","2017-07-13 11:57:50.770000000"
"37199","10","2","55648","2","","","143","2017-07-21 15:31:49.073000000"
"37199","10","3","57583","3","","","143","2019-11-18 18:34:11.603000000"
"37199","12","1","","","37198","2","143","2017-07-13 11:57:50.770000000"
"37199","12","2","55648","2","","","143","2017-07-21 15:31:49.073000000"
"37199","12","3","57583","3","","","143","2019-11-18 18:34:11.603000000"
"37205","9","1","","","37204","2","143","2017-07-13 11:27:47.810000000"
"37205","9","2","55639","5","","","143","2017-07-18 19:45:45.010000000"
"37205","9","4","55641","2","","","143","2017-07-18 19:47:12.740000000"
"37205","11","1","","","37204","2","143","2017-07-13 11:27:47.810000000"
"37205","11","2","55639","5","","","143","2017-07-18 19:45:45.010000000"
"37205","11","4","55641","2","","","143","2017-07-18 19:47:12.740000000"
"37210","13","1","","","37209","2","143","2017-07-13 11:41:26.750000000"
"37210","13","2","55643","2","","","143","2017-07-19 19:03:27.917000000"
"37210","13","3","57566","4","","","143","2019-12-17 16:35:55.900000000"
"37210","15","1","","","37209","2","143","2017-07-13 11:41:26.750000000"
"37210","15","2","55643","2","","","143","2017-07-19 19:03:27.917000000"
"37210","15","3","57566","4","","","143","2019-12-17 16:35:55.900000000"
"37216","17","1","","","37215","2","143","2017-07-13 11:43:57.753000000"
"37216","17","2","55644","2","","","143","2017-07-19 19:47:11.840000000"
"37216","17","3","57558","3","","","143","2019-11-18 16:46:27.580000000"
"37216","19","1","","","37215","2","143","2017-07-13 11:43:57.753000000"
"37216","19","2","55644","2","","","143","2017-07-19 19:47:11.840000000"
"37216","19","3","57558","3","","","143","2019-11-18 16:46:27.580000000"
"37216","21","1","","","37215","2","143","2017-07-13 11:43:57.753000000"
"37216","21","2","55644","2","","","143","2017-07-19 19:47:11.840000000"
"37216","21","3","57558","3","","","143","2019-11-18 16:46:27.580000000"
"37224","16","1","","","37223","2","143","2017-07-13 11:39:15.087000000"
"37224","16","2","55642","2","","","143","2017-07-19 17:18:26.310000000"
"37224","16","3","56901","2","","","143","2019-08-20 14:44:59.630000000"
"37224","18","1","","","37223","2","143","2017-07-13 11:39:15.087000000"
"37224","18","2","55642","2","","","143","2017-07-19 17:18:26.310000000"
"37224","18","3","56901","2","","","143","2019-08-20 14:44:59.630000000"
"37226","10","1","","","37225","2","143","2017-07-13 11:53:06.117000000"
"37226","10","2","55645","2","","","143","2017-07-21 13:46:40.137000000"
"37226","10","3","57586","3","","","143","2019-11-19 17:29:41.427000000"
"37226","11","1","","","37225","2","143","2017-07-13 11:53:06.117000000"
"37226","11","2","55645","2","","","143","2017-07-21 13:46:40.137000000"
"37226","11","3","57586","3","","","143","2019-11-19 17:29:41.427000000"
"37228","10","1","55910","2","","","143","2019-12-11 16:38:07.013000000"
"37228","10","2","","","38447","3","143","2019-12-11 16:38:49.210000000"
"37228","10","3","55909","20","","","143","2019-12-17 19:38:52.663000000"
"37228","10","4","57846","4","","","143","2019-12-17 19:42:04.647000000"
"37228","12","1","55910","2","","","143","2019-12-11 16:38:07.013000000"
"37228","12","2","","","38447","3","143","2019-12-11 16:38:49.210000000"
"37228","12","3","55909","20","","","143","2019-12-17 19:38:52.663000000"
"37228","12","4","57846","4","","","143","2019-12-17 19:42:04.647000000"
"37228","14","1","55910","2","","","143","2019-12-11 16:38:07.013000000"
"37228","14","2","","","38447","3","143","2019-12-11 16:38:49.210000000"
"37228","14","3","55909","20","","","143","2019-12-17 19:38:52.663000000"
"37228","14","4","57846","4","","","143","2019-12-17 19:42:04.647000000"
"37244","33","1","56588","9","","","297","2019-10-02 19:38:26.647000000"
"37244","33","3","56783","3","","","297","2019-10-02 19:39:29.897000000"
"37254","7","1","","","37253","3","228","2017-09-14 13:40:46.423000000"
"37254","7","2","55737","2","","","228","2017-11-08 13:40:24.983000000"
"37254","7","3","56455","2","","","228","2019-03-29 15:18:19.557000000"
"37254","9","1","","","37253","3","228","2017-09-14 13:40:46.423000000"
"37254","9","2","55737","2","","","228","2017-11-08 13:40:24.983000000"
"37254","9","3","56455","2","","","228","2019-03-29 15:18:19.557000000"
"37254","10","1","","","37253","3","228","2017-09-14 13:40:46.423000000"
"37254","10","2","55737","2","","","228","2017-11-08 13:40:24.983000000"
"37254","10","3","56455","2","","","228","2019-03-29 15:18:19.557000000"
"37254","11","1","","","37253","3","228","2017-09-14 13:40:46.423000000"
"37254","11","2","55737","2","","","228","2017-11-08 13:40:24.983000000"
"37254","11","3","56455","2","","","228","2019-03-29 15:18:19.557000000"
"37260","16","1","","","37259","2","378","2017-08-04 00:09:05.117000000"
"37260","16","2","55680","2","","","378","2017-08-04 19:35:20.327000000"
"37260","16","3","56933","3","","","391","2019-08-15 19:11:02.703000000"
"37260","20","1","","","37259","2","378","2017-08-04 00:09:05.117000000"
"37260","20","2","55680","2","","","378","2017-08-04 19:35:20.327000000"
"37260","20","3","56933","3","","","391","2019-08-15 19:11:02.703000000"
"37264","17","1","","","37263","7","378","2017-08-08 16:38:27.990000000"
"37264","17","2","55692","4","","","378","2017-08-10 20:35:44.260000000"
"37264","17","3","56963","2","","","378","2019-08-22 14:46:20.857000000"
"37264","21","1","56963","10","","","391","2021-05-13 20:38:23.023000000"
"37264","21","2","58696","2","","","391","2021-05-13 20:40:23.180000000"
"37264","21","3","","","38560","6","391","2021-05-13 20:41:21.930000000"
"37281","17","1","","","37280","4","345","2018-05-30 14:51:21.537000000"
"37281","17","2","56018","2","","","345","2018-07-02 20:34:47.857000000"
"37281","17","3","57207","3","","","345","2019-09-21 02:21:45.613000000"
"37283","15","1","","","37282","5","345","2018-01-17 22:51:24.363000000"
"37283","15","2","57327","3","","","345","2019-10-03 19:48:58.560000000"
"37283","16","1","","","37282","5","345","2018-01-17 22:51:24.363000000"
"37283","16","2","57327","3","","","345","2019-10-03 19:48:58.560000000"
"37293","18","1","","","37292","3","345","2018-05-08 15:26:42.677000000"
"37293","18","2","55988","4","","","345","2018-05-17 13:43:27.237000000"
"37293","18","3","57225","3","","","340","2019-09-23 18:01:31.917000000"
"37293","19","1","","","37292","3","345","2018-05-08 15:26:42.677000000"
